wagon_ID,wagon_construction,wagon_type,provider
'1017603291134953',147.0,6.0,32
'1017603291214953',147.0,6.0,32
'1017603291394953',147.0,6.0,32
'1017603291474953',147.0,6.0,32
'1017603291544953',147.0,6.0,32
'1017603291704953',147.0,6.0,32
'1017603291884953',147.0,6.0,32
'1017603291964953',147.0,6.0,32
'1017603292044953',147.0,6.0,32
'1017603292204953',147.0,6.0,32
'1017603292384953',147.0,6.0,32
'1017603292464953',147.0,6.0,32
'1017603292534953',147.0,6.0,32
'1017603292614953',147.0,6.0,32
'1017603292794953',147.0,6.0,32
'1017603292874953',147.0,6.0,32
'1017603292954953',147.0,6.0,32
'1017603293034953',147.0,6.0,32
'1017603293114953',147.0,6.0,32
'1017603293294953',147.0,6.0,32
'1017603293374953',147.0,6.0,32
'1017603293454953',147.0,6.0,32
'1017603293524953',147.0,6.0,32
'1017603293604953',147.0,6.0,32
'1017603293784953',147.0,6.0,32
'1017603293864953',147.0,6.0,32
'1017603293944953',147.0,6.0,32
'1017603294024953',147.0,6.0,32
'1017603294104953',147.0,6.0,32
'1017603294284953',147.0,6.0,32
'1017603294364953',147.0,6.0,32
'1017603294444953',147.0,6.0,32
'1017603294514953',147.0,6.0,32
'1017603294694953',147.0,6.0,32
'1017603294774953',147.0,6.0,32
'1017603294854953',147.0,6.0,32
'1017603294934953',147.0,6.0,32
'1017603201604954',148.0,6.0,32
'1017603201864954',148.0,6.0,32
'1017603210694954',148.0,6.0,32
'1017603211194954',148.0,6.0,32
'1017603212184954',148.0,6.0,32
'1017603212834954',148.0,6.0,32
'1017603215564954',148.0,6.0,32
'1017603215724954',148.0,6.0,32
'1017603215984954',148.0,6.0,32
'1017603217054954',148.0,6.0,32
'1017603226384954',148.0,6.0,32
'1017603226794954',148.0,6.0,32
'1017603228514954',148.0,6.0,32
'1017603228854954',148.0,6.0,32
'1017603230244954',148.0,6.0,32
'1017603231984954',148.0,6.0,32
'1017603236284954',148.0,6.0,32
'1017603236774954',148.0,6.0,32
'1017603239584954',148.0,6.0,32
'1017603239824954',148.0,6.0,32
'1017603241544954',148.0,6.0,32
'1017603243114954',148.0,6.0,32
'1017603246674954',148.0,6.0,32
'1017603248084954',148.0,6.0,32
'1017603250034954',148.0,6.0,32
'1017603250294954',148.0,6.0,32
'1017603250454954',148.0,6.0,32
'1017603250524954',148.0,6.0,32
'1017603250784954',148.0,6.0,32
'1017603251024954',148.0,6.0,32
'1017603251284954',148.0,6.0,32
'1017603251364954',148.0,6.0,32
'1017603251444954',148.0,6.0,32
'1017603251514954',148.0,6.0,32
'1017603251694954',148.0,6.0,32
'1017603251854954',148.0,6.0,32
'1017603251934954',148.0,6.0,32
'1017603252014954',148.0,6.0,32
'1017603252194954',148.0,6.0,32
'1017603252354954',148.0,6.0,32
'1017603252434954',148.0,6.0,32
'1017603252684954',148.0,6.0,32
'1017603252764954',148.0,6.0,32
'1017603252844954',148.0,6.0,32
'1017603253184954',148.0,6.0,32
'1017603253264954',148.0,6.0,32
'1017603253344954',148.0,6.0,32
'1017603253594954',148.0,6.0,32
'1017603253674954',148.0,6.0,32
'1017603254414954',148.0,6.0,32
'1017603254584954',148.0,6.0,32
'1017603254744954',148.0,6.0,32
'1017603254824954',148.0,6.0,32
'1017603254904954',148.0,6.0,32
'1017603255084954',148.0,6.0,32
'1017603255164954',148.0,6.0,32
'1017603255244954',148.0,6.0,32
'1017603255324954',148.0,6.0,32
'1017603255404954',148.0,6.0,32
'1017603255654954',148.0,6.0,32
'1017603255734954',148.0,6.0,32
'1017603255994954',148.0,6.0,32
'1017603256154954',148.0,6.0,32
'1017603256564954',148.0,6.0,32
'1017603256724954',148.0,6.0,32
'1017603256984954',148.0,6.0,32
'1017603257064954',148.0,6.0,32
'1017603257144954',148.0,6.0,32
'1017603257224954',148.0,6.0,32
'1017603257304954',148.0,6.0,32
'1017603257484954',148.0,6.0,32
'1017603257554954',148.0,6.0,32
'1017603257894954',148.0,6.0,32
'1017603257974954',148.0,6.0,32
'1017603258134954',148.0,6.0,32
'1017603258394954',148.0,6.0,32
'1017603258474954',148.0,6.0,32
'1017603258704954',148.0,6.0,32
'1017603258964954',148.0,6.0,32
'1017603259044954',148.0,6.0,32
'1017603259204954',148.0,6.0,32
'1017603259464954',148.0,6.0,32
'1017603259614954',148.0,6.0,32
'1017603259794954',148.0,6.0,32
'1017603259874954',148.0,6.0,32
'1017603260434954',148.0,6.0,32
'1017603261674954',148.0,6.0,32
'1017603262174954',148.0,6.0,32
'1017603263324954',148.0,6.0,32
'1017603265484954',148.0,6.0,32
'1017603266054954',148.0,6.0,32
'1017603268034954',148.0,6.0,32
'1017603269104954',148.0,6.0,32
'1017603272644954',148.0,6.0,32
'1017603272984954',148.0,6.0,32
'1017603274214954',148.0,6.0,32
'1017603277364954',148.0,6.0,32
'1017603277774954',148.0,6.0,32
'1017603280564954',148.0,6.0,32
'1017603281634954',148.0,6.0,32
'1017603281894954',148.0,6.0,32
'1017603282624954',148.0,6.0,32
'1017603283464954',148.0,6.0,32
'1017603283794954',148.0,6.0,32
'1017603227024955',168.0,6.0,32
'1017603227104955',168.0,6.0,32
'1017603227284955',168.0,6.0,32
'1017603227444955',168.0,6.0,32
'1017603227514955',168.0,6.0,32
'1017603227694955',168.0,6.0,32
'1017603227774955',168.0,6.0,32
'1017603227854955',168.0,6.0,32
'1017603227934955',168.0,6.0,32
'1017603228014955',168.0,6.0,32
'1017603228194955',168.0,6.0,32
'1017603228274955',168.0,6.0,32
'1017603228354955',168.0,6.0,32
'1017603228434955',168.0,6.0,32
'1017603228504955',168.0,6.0,32
'1017603228684955',168.0,6.0,32
'1017603228764955',168.0,6.0,32
'1017603228844955',168.0,6.0,32
'1017603228924955',168.0,6.0,32
'1017603229004955',168.0,6.0,32
'1017603229184955',168.0,6.0,32
'1017603229264955',168.0,6.0,32
'1017603229344955',168.0,6.0,32
'1017603229424955',168.0,6.0,32
'1017603229594955',168.0,6.0,32
'1017603229674955',168.0,6.0,32
'1017603229754955',168.0,6.0,32
'1017603229834955',168.0,6.0,32
'1017603229914955',168.0,6.0,32
'1017603230074955',168.0,6.0,32
'1017603230154955',168.0,6.0,32
'1017603230234955',168.0,6.0,32
'1017603230314955',168.0,6.0,32
'1017603230494955',168.0,6.0,32
'1017603230564955',168.0,6.0,32
'1017603230644955',168.0,6.0,32
'1017603230724955',168.0,6.0,32
'1017603230804955',168.0,6.0,32
'1017603230984955',168.0,6.0,32
'1017603231064955',168.0,6.0,32
'1017603231144955',168.0,6.0,32
'1017603231224955',168.0,6.0,32
'1017603231304955',168.0,6.0,32
'1017603231484955',168.0,6.0,32
'1017603231554955',168.0,6.0,32
'1017603231634955',168.0,6.0,32
'1017603231714955',168.0,6.0,32
'1017603231894955',168.0,6.0,32
'1017603231974955',168.0,6.0,32
'1017603232054955',168.0,6.0,32
'1017603232134955',168.0,6.0,32
'1017603232214955',168.0,6.0,32
'1017603232394955',168.0,6.0,32
'1017603232474955',168.0,6.0,32
'1017603232544955',168.0,6.0,32
'1017603232624955',168.0,6.0,32
'1017603232704955',168.0,6.0,32
'1017603232884955',168.0,6.0,32
'1017603232964955',168.0,6.0,32
'1017603233044955',168.0,6.0,32
'1017603233124955',168.0,6.0,32
'1017603233204955',168.0,6.0,32
'1017603233384955',168.0,6.0,32
'1017603233464955',168.0,6.0,32
'1017603233534955',168.0,6.0,32
'1017603233614955',168.0,6.0,32
'1017603233794955',168.0,6.0,32
'1017603233874955',168.0,6.0,32
'1017603233954955',168.0,6.0,32
'1017603234034955',168.0,6.0,32
'1017603234114955',168.0,6.0,32
'1017603234294955',168.0,6.0,32
'1017603234374955',168.0,6.0,32
'1017603234454955',168.0,6.0,32
'1017603234524955',168.0,6.0,32
'1017603234604955',168.0,6.0,32
'1017603234784955',168.0,6.0,32
'1017603234864955',168.0,6.0,32
'1017603234944955',168.0,6.0,32
'1017603235024955',168.0,6.0,32
'1017603235104955',168.0,6.0,32
'1017603235284955',168.0,6.0,32
'1017603235364955',168.0,6.0,32
'1017603235444955',168.0,6.0,32
'1017603235514955',168.0,6.0,32
'1017603235694955',168.0,6.0,32
'1017603235774955',168.0,6.0,32
'1017603235854955',168.0,6.0,32
'1017603235934955',168.0,6.0,32
'1017603236014955',168.0,6.0,32
'1017603236194955',168.0,6.0,32
'1017603236274955',168.0,6.0,32
'1017603236354955',168.0,6.0,32
'1017603236434955',168.0,6.0,32
'1017603236504955',168.0,6.0,32
'1017603236684955',168.0,6.0,32
'1017603236764955',168.0,6.0,32
'1017603236844955',168.0,6.0,32
'1017603236924955',168.0,6.0,32
'1017603237004955',168.0,6.0,32
'1017603237184955',168.0,6.0,32
'1017603237264955',168.0,6.0,32
'1017603237344955',168.0,6.0,32
'1017603237424955',168.0,6.0,32
'1017603237594955',168.0,6.0,32
'1017603237674955',168.0,6.0,32
'1017603237754955',168.0,6.0,32
'1017603237834955',168.0,6.0,32
'1017603237914955',168.0,6.0,32
'1017603238094955',168.0,6.0,32
'1017603238174955',168.0,6.0,32
'1017603238254955',168.0,6.0,32
'1017603238334955',168.0,6.0,32
'1017603238414955',168.0,6.0,32
'1017603238584955',168.0,6.0,32
'1017603238664955',168.0,6.0,32
'1017603238744955',168.0,6.0,32
'1017603238824955',168.0,6.0,32
'1017603238904955',168.0,6.0,32
'1017603239084955',168.0,6.0,32
'1017603239164955',168.0,6.0,32
'1017603239244955',168.0,6.0,32
'1017603239324955',168.0,6.0,32
'1017603239404955',168.0,6.0,32
'1017603239574955',168.0,6.0,32
'1017603239654955',168.0,6.0,32
'1017603239734955',168.0,6.0,32
'1017603239814955',168.0,6.0,32
'1017603239994955',168.0,6.0,32
'1017603240054955',168.0,6.0,32
'1017603240134955',168.0,6.0,32
'1017603240214955',168.0,6.0,32
'1017603240394955',168.0,6.0,32
'1017603240474955',168.0,6.0,32
'1017603240544955',168.0,6.0,32
'1017603240624955',168.0,6.0,32
'1017603240704955',168.0,6.0,32
'1017603240884955',168.0,6.0,32
'1017603240964955',168.0,6.0,32
'1017603241044955',168.0,6.0,32
'1017603241124955',168.0,6.0,32
'1017603241204955',168.0,6.0,32
'1017603241384955',168.0,6.0,32
'1017603241464955',168.0,6.0,32
'1017603241534955',168.0,6.0,32
'1017603241614955',168.0,6.0,32
'1017603241794955',168.0,6.0,32
'1017603241874955',168.0,6.0,32
'1017603241954955',168.0,6.0,32
'1017603242034955',168.0,6.0,32
'1017603242114955',168.0,6.0,32
'1017603242294955',168.0,6.0,32
'1017603242374955',168.0,6.0,32
'1017603242454955',168.0,6.0,32
'1017603242524955',168.0,6.0,32
'1017603242604955',168.0,6.0,32
'1017603242784955',168.0,6.0,32
'1017603242864955',168.0,6.0,32
'1017603242944955',168.0,6.0,32
'1017603243024955',168.0,6.0,32
'1017603243104955',168.0,6.0,32
'1017603243284955',168.0,6.0,32
'1017603243364955',168.0,6.0,32
'1017603243444955',168.0,6.0,32
'1017603243514955',168.0,6.0,32
'1017603243694955',168.0,6.0,32
'1017603243774955',168.0,6.0,32
'1017603243854955',168.0,6.0,32
'1017603243934955',168.0,6.0,32
'1017603244014955',168.0,6.0,32
'1017603244194955',168.0,6.0,32
'1017603244274955',168.0,6.0,32
'1017603244354955',168.0,6.0,32
'1017603244434955',168.0,6.0,32
'1017603244504955',168.0,6.0,32
'1017603244684955',168.0,6.0,32
'1017603244764955',168.0,6.0,32
'1017603244844955',168.0,6.0,32
'1017603244924955',168.0,6.0,32
'1017603245004955',168.0,6.0,32
'1017603245184955',168.0,6.0,32
'1017603245264955',168.0,6.0,32
'1017603245344955',168.0,6.0,32
'1017603245424955',168.0,6.0,32
'1017603245594955',168.0,6.0,32
'1017603245674955',168.0,6.0,32
'1017603245754955',168.0,6.0,32
'1017603245914955',168.0,6.0,32
'1017603246094955',168.0,6.0,32
'1017603246174955',168.0,6.0,32
'1017603246254955',168.0,6.0,32
'1017603246334955',168.0,6.0,32
'1017603246414955',168.0,6.0,32
'1017603246584955',168.0,6.0,32
'1017603246664955',168.0,6.0,32
'1017603246744955',168.0,6.0,32
'1017603246824955',168.0,6.0,32
'1017603246904955',168.0,6.0,32
'1017603247084955',168.0,6.0,32
'1017603247164955',168.0,6.0,32
'1017603247244955',168.0,6.0,32
'1017603247324955',168.0,6.0,32
'1017603247404955',168.0,6.0,32
'1017603247574955',168.0,6.0,32
'1017603247654955',168.0,6.0,32
'1017603247734955',168.0,6.0,32
'1017603247814955',168.0,6.0,32
'1017603247994955',168.0,6.0,32
'1017603248074955',168.0,6.0,32
'1017603248154955',168.0,6.0,32
'1017603248234955',168.0,6.0,32
'1017603248314955',168.0,6.0,32
'1017603248494955',168.0,6.0,32
'1017603248564955',168.0,6.0,32
'1017603248644955',168.0,6.0,32
'1017603248724955',168.0,6.0,32
'1017603248804955',168.0,6.0,32
'1017603248984955',168.0,6.0,32
'1017603249064955',168.0,6.0,32
'1017603249144955',168.0,6.0,32
'1017603249224955',168.0,6.0,32
'1017603249304955',168.0,6.0,32
'1017603249484955',168.0,6.0,32
'1017603249554955',168.0,6.0,32
'1017603249634955',168.0,6.0,32
'1017603249714955',168.0,6.0,32
'1017603249894955',168.0,6.0,32
'1017603249974955',168.0,6.0,32
'1017603250024955',169.0,6.0,32
'1017603250284955',169.0,6.0,32
'1017603250364955',169.0,6.0,32
'1017603250444955',169.0,6.0,32
'1017603250514955',169.0,6.0,32
'1017603250694955',169.0,6.0,32
'1017603250774955',169.0,6.0,32
'1017603250854955',169.0,6.0,32
'1017603250934955',169.0,6.0,32
'1017603251014955',169.0,6.0,32
'1017603251194955',169.0,6.0,32
'1017603251274955',169.0,6.0,32
'1017603251354955',169.0,6.0,32
'1017603251434955',169.0,6.0,32
'1017603251504955',169.0,6.0,32
'1017603251684955',169.0,6.0,32
'1017603251764955',169.0,6.0,32
'1017603251844955',169.0,6.0,32
'1017603251924955',169.0,6.0,32
'1017603252004955',169.0,6.0,32
'1017603252184955',169.0,6.0,32
'1017603252264955',169.0,6.0,32
'1017603252344955',169.0,6.0,32
'1017603252424955',169.0,6.0,32
'1017603252594955',169.0,6.0,32
'1017603252754955',169.0,6.0,32
'1017603252834955',169.0,6.0,32
'1017603253094955',168.0,6.0,32
'1017603253174955',168.0,6.0,32
'1017603253254955',168.0,6.0,32
'1017603253334955',168.0,6.0,32
'1017603253414955',168.0,6.0,32
'1017603253584955',168.0,6.0,32
'1017603253664955',168.0,6.0,32
'1017603253744955',168.0,6.0,32
'1017603253824955',168.0,6.0,32
'1017603253904955',168.0,6.0,32
'1017603254084955',168.0,6.0,32
'1017603254164955',168.0,6.0,32
'1017603254244955',168.0,6.0,32
'1017603254324955',168.0,6.0,32
'1017603254574955',168.0,6.0,32
'1017603254654955',168.0,6.0,32
'1017603254734955',168.0,6.0,32
'1017603254814955',168.0,6.0,32
'1017603254994955',168.0,6.0,32
'1017603255154955',168.0,6.0,32
'1017603255234955',168.0,6.0,32
'1017603255314955',168.0,6.0,32
'1017603255494955',168.0,6.0,32
'1017603255564955',168.0,6.0,32
'1017603255644955',168.0,6.0,32
'1017603255724955',168.0,6.0,32
'1017603255804955',168.0,6.0,32
'1017603255984955',168.0,6.0,32
'1017603256064955',168.0,6.0,32
'1017603256144955',168.0,6.0,32
'1017603256224955',168.0,6.0,32
'1017603256304955',168.0,6.0,32
'1017603256484955',168.0,6.0,32
'1017603256554955',168.0,6.0,32
'1017603256634955',168.0,6.0,32
'1017603256714955',168.0,6.0,32
'1017603256894955',168.0,6.0,32
'1017603256974955',168.0,6.0,32
'1017603257054955',168.0,6.0,32
'1017603257134955',168.0,6.0,32
'1017603257214955',168.0,6.0,32
'1017603257394955',168.0,6.0,32
'1017603257474955',168.0,6.0,32
'1017603257544955',168.0,6.0,32
'1017603257624955',168.0,6.0,32
'1017603257704955',168.0,6.0,32
'1017603257884955',168.0,6.0,32
'1017603257964955',168.0,6.0,32
'1017603258044955',168.0,6.0,32
'1017603258124955',168.0,6.0,32
'1017603258204955',168.0,6.0,32
'1017603258384955',168.0,6.0,32
'1017603258464955',168.0,6.0,32
'1017603258534955',168.0,6.0,32
'1017603258614955',168.0,6.0,32
'1017603258794955',168.0,6.0,32
'1017603258874955',168.0,6.0,32
'1017603258954955',168.0,6.0,32
'1017603259034955',168.0,6.0,32
'1017603259114955',168.0,6.0,32
'1017603259294955',168.0,6.0,32
'1017603259374955',168.0,6.0,32
'1017603259454955',168.0,6.0,32
'1017603259524955',168.0,6.0,32
'1017603259604955',168.0,6.0,32
'1017603259784955',168.0,6.0,32
'1017603259864955',168.0,6.0,32
'1017603259944955',168.0,6.0,32
'1017603260004955',168.0,6.0,32
'1017603260184955',168.0,6.0,32
'1017603260264955',168.0,6.0,32
'1017603260344955',168.0,6.0,32
'1017603260424955',168.0,6.0,32
'1017603260594955',168.0,6.0,32
'1017603260674955',168.0,6.0,32
'1017603260754955',168.0,6.0,32
'1017603260834955',168.0,6.0,32
'1017603260914955',168.0,6.0,32
'1017603261094955',168.0,6.0,32
'1017603261174955',168.0,6.0,32
'1017603261254955',168.0,6.0,32
'1017603261334955',168.0,6.0,32
'1017603261414955',168.0,6.0,32
'1017603200144960',166.0,6.0,32
'1017603200224960',166.0,6.0,32
'1017603200304960',166.0,6.0,32
'1017603200484960',166.0,6.0,32
'1017603200554960',166.0,6.0,32
'1017603200714960',166.0,6.0,32
'1017603200894960',166.0,6.0,32
'1017603201054960',166.0,6.0,32
'1017603201134960',166.0,6.0,32
'1017603201214960',166.0,6.0,32
'1017603201474960',166.0,6.0,32
'1017603201544960',166.0,6.0,32
'1017603201624960',166.0,6.0,32
'1017603201704960',166.0,6.0,32
'1017603201884960',166.0,6.0,32
'1017603201964960',166.0,6.0,32
'1017603202044960',166.0,6.0,32
'1017603202124960',166.0,6.0,32
'1017603202204960',166.0,6.0,32
'1017603202384960',166.0,6.0,32
'1017603202464960',166.0,6.0,32
'1017603202534960',166.0,6.0,32
'1017603202614960',166.0,6.0,32
'1017603202794960',166.0,6.0,32
'1017603202874960',166.0,6.0,32
'1017603202954960',166.0,6.0,32
'1017603203034960',166.0,6.0,32
'1017603203114960',166.0,6.0,32
'1017603203294960',166.0,6.0,32
'1017603203374960',166.0,6.0,32
'1017603203454960',166.0,6.0,32
'1017603203524960',166.0,6.0,32
'1017603203604960',166.0,6.0,32
'1017603203944960',166.0,6.0,32
'1017603204104960',166.0,6.0,32
'1017603204284960',166.0,6.0,32
'1017603204364960',166.0,6.0,32
'1017603204444960',166.0,6.0,32
'1017603204514960',166.0,6.0,32
'1017603204694960',166.0,6.0,32
'1017603204774960',166.0,6.0,32
'1017603204934960',166.0,6.0,32
'1017603205014960',166.0,6.0,32
'1017603205194960',166.0,6.0,32
'1017603205274960',166.0,6.0,32
'1017603205354960',166.0,6.0,32
'1017603205434960',166.0,6.0,32
'1017603205504960',166.0,6.0,32
'1017603205684960',166.0,6.0,32
'1017603205764960',166.0,6.0,32
'1017603205844960',166.0,6.0,32
'1017603205924960',166.0,6.0,32
'1017603206004960',166.0,6.0,32
'1017603206184960',166.0,6.0,32
'1017603206344960',166.0,6.0,32
'1017603206424960',166.0,6.0,32
'1017603206594960',166.0,6.0,32
'1017603206674960',166.0,6.0,32
'1017603206754960',166.0,6.0,32
'1017603206834960',166.0,6.0,32
'1017603207094960',166.0,6.0,32
'1017603207174960',166.0,6.0,32
'1017603207254960',166.0,6.0,32
'1017603207334960',166.0,6.0,32
'1017603207414960',166.0,6.0,32
'1017603207584960',166.0,6.0,32
'1017603207664960',166.0,6.0,32
'1017603207744960',166.0,6.0,32
'1017603207824960',166.0,6.0,32
'1017603207904960',166.0,6.0,32
'1017603208084960',166.0,6.0,32
'1017603210044960',164.0,6.0,32
'1017603210124960',164.0,6.0,32
'1017603210204960',164.0,6.0,32
'1017603210384960',164.0,6.0,32
'1017603210464960',164.0,6.0,32
'1017603210534960',164.0,6.0,32
'1017603210614960',164.0,6.0,32
'1017603210794960',164.0,6.0,32
'1017603210874960',164.0,6.0,32
'1017603210954960',164.0,6.0,32
'1017603211034960',164.0,6.0,32
'1017603211114960',164.0,6.0,32
'1017603211294960',164.0,6.0,32
'1017603211374960',164.0,6.0,32
'1017603211454960',164.0,6.0,32
'1017603211524960',164.0,6.0,32
'1017603211604960',164.0,6.0,32
'1017603211784960',164.0,6.0,32
'1017603211944960',164.0,6.0,32
'1017603212024960',164.0,6.0,32
'1017603212104960',164.0,6.0,32
'1017603212284960',164.0,6.0,32
'1017603212364960',164.0,6.0,32
'1017603212444960',164.0,6.0,32
'1017603212514960',164.0,6.0,32
'1017603212694960',164.0,6.0,32
'1017603212774960',164.0,6.0,32
'1017603212854960',164.0,6.0,32
'1017603212934960',164.0,6.0,32
'1017603213014960',164.0,6.0,32
'1017603213194960',164.0,6.0,32
'1017603213274960',164.0,6.0,32
'1017603213354960',164.0,6.0,32
'1017603213434960',164.0,6.0,32
'1017603213504960',164.0,6.0,32
'1017603213684960',164.0,6.0,32
'1017603213764960',164.0,6.0,32
'1017603213844960',164.0,6.0,32
'1017603213924960',164.0,6.0,32
'1017603214004960',164.0,6.0,32
'1017603214184960',164.0,6.0,32
'1017603214264960',164.0,6.0,32
'1017603214344960',164.0,6.0,32
'1017603214424960',164.0,6.0,32
'1017603214594960',164.0,6.0,32
'1017603214674960',164.0,6.0,32
'1017603214754960',164.0,6.0,32
'1017603214834960',164.0,6.0,32
'1017603214914960',164.0,6.0,32
'1017603215094960',164.0,6.0,32
'1017603215174960',164.0,6.0,32
'1017603215254960',164.0,6.0,32
'1017603215334960',164.0,6.0,32
'1017603215414960',164.0,6.0,32
'1017603215584960',164.0,6.0,32
'1017603215664960',164.0,6.0,32
'1017603215744960',164.0,6.0,32
'1017603215824960',164.0,6.0,32
'1017603215904960',164.0,6.0,32
'1017603216084960',164.0,6.0,32
'1017603216164960',164.0,6.0,32
'1017603216244960',164.0,6.0,32
'1017603216324960',164.0,6.0,32
'1017603216404960',164.0,6.0,32
'1017603216574960',164.0,6.0,32
'1017603216654960',164.0,6.0,32
'1017603216734960',164.0,6.0,32
'1017603216814960',164.0,6.0,32
'1017603216994960',164.0,6.0,32
'1017603217074960',164.0,6.0,32
'1017603217154960',164.0,6.0,32
'1017603217234960',164.0,6.0,32
'1017603217314960',164.0,6.0,32
'1017603217494960',164.0,6.0,32
'1017603217564960',164.0,6.0,32
'1017603217644960',164.0,6.0,32
'1017603217724960',164.0,6.0,32
'1017603217804960',164.0,6.0,32
'1017603217984960',164.0,6.0,32
'1017603220024960',165.0,6.0,32
'1017603220284960',165.0,6.0,32
'1017603220364960',165.0,6.0,32
'1017603220444960',165.0,6.0,32
'1017603220514960',165.0,6.0,32
